listing_id,nights_booked,payment_method,amount,booking_date
1883235,19,coupon,437,2016-04-18
1885501,13,credit_card,650,2015-11-23
1897064,6,bank_transfer,420,2015-11-23
1898454,8,bank_transfer,360,2019-03-19
1900623,14,coupon,630,2018-02-24
1901646,14,gift_card,1834,2019-10-14
1904944,11,bank_transfer,440,2019-04-07
1906396,11,gift_card,880,2019-02-02
1907752,12,coupon,948,2021-03-08
1915904,10,coupon,1070,2018-07-28
1917365,10,bank_transfer,500,2021-11-12
1930381,7,bank_transfer,210,2016-08-16
1933398,99,gift_card,5247,2018-06-22
1941899,20,bank_transfer,1200,2017-02-12
1946057,7,bank_transfer,392,2014-12-23
1946067,8,coupon,872,2021-07-09
1948192,12,gift_card,360,2020-09-06
1948540,15,gift_card,1485,2019-09-09
1954001,8,coupon,280,2017-03-26
1954171,13,coupon,2600,2020-09-25
1954311,40,bank_transfer,2600,2020-05-21
1955484,11,credit_card,1100,2020-09-19
1955768,7,bank_transfer,700,2021-11-10
1956513,7,coupon,245,2020-01-15
1957918,11,bank_transfer,660,2017-11-05
1962681,9,credit_card,450,2018-05-21
1965201,15,bank_transfer,1500,2019-02-08
1968638,13,bank_transfer,715,2016-04-06
1972944,94,bank_transfer,4982,2020-05-13
1977666,11,credit_card,660,2016-07-30
1977882,7,coupon,1715,2017-06-04
1984014,13,gift_card,637,2016-12-24
1986327,7,credit_card,1190,2019-08-22
1987662,14,gift_card,1120,2020-09-20
1988579,9,credit_card,855,2015-07-16
1990921,11,coupon,440,2021-02-24
1998735,19,credit_card,950,2021-12-21
1999738,19,gift_card,665,2020-11-27
2001176,9,credit_card,270,2019-08-11
2001327,11,gift_card,649,2021-12-27
2002741,65,coupon,6175,2019-03-10
2006060,12,bank_transfer,1476,2020-01-03
2010944,11,credit_card,660,2021-02-24
2015840,13,coupon,910,2018-08-30
2016182,6,coupon,348,2014-08-12
2018489,13,gift_card,975,2014-05-20
2020536,14,credit_card,686,2021-11-09
2024166,8,gift_card,392,2017-03-25
2024548,97,bank_transfer,5529,2017-10-18
2027037,9,credit_card,549,2016-08-24
2027140,13,gift_card,1105,2017-07-05
2030389,15,credit_card,1230,2018-03-05
2030643,5,credit_card,375,2019-04-22
2034256,183,coupon,13725,2021-01-24
32178777,12,gift_card,432,2020-08-31
32185331,7,credit_card,490,2019-04-30
32200441,12,gift_card,828,2021-05-25
32207401,18,gift_card,306,2021-02-09
32208295,13,bank_transfer,390,2020-06-04
32214669,6,credit_card,486,2020-06-03
32227865,15,credit_card,1575,2021-01-27
32229760,8,gift_card,824,2019-10-04
32231644,101,bank_transfer,4040,2019-05-19
32232035,12,bank_transfer,660,2020-08-11
32235765,9,bank_transfer,630,2020-08-06
32241292,17,gift_card,1020,2021-05-22
32250961,15,gift_card,345,2019-10-11
32251788,9,gift_card,729,2021-03-31
32251901,9,coupon,495,2021-06-25
32253097,10,bank_transfer,1820,2020-12-10
32253818,8,coupon,240,2019-07-27
32267555,6,bank_transfer,600,2021-03-26
32276939,7,gift_card,343,2020-01-08
32282530,11,bank_transfer,770,2021-12-30
32287732,14,coupon,826,2021-05-05
32289014,10,gift_card,990,2019-09-09
32296033,11,bank_transfer,495,2020-07-01
32297396,6,bank_transfer,510,2019-12-18
32301457,6,credit_card,108,2021-11-03
32301711,9,credit_card,648,2020-10-26
32302036,12,gift_card,360,2020-08-26
32304010,5,coupon,130,2019-07-05
32305211,11,bank_transfer,495,2020-11-04
32307161,15,gift_card,960,2021-07-08
32321875,6,bank_transfer,1200,2019-10-25
32324771,7,coupon,1050,2021-12-13
32333297,10,credit_card,1000,2021-03-20
32333841,5,credit_card,350,2020-03-04
32335706,21,bank_transfer,1680,2021-11-21
32337182,9,coupon,315,2019-09-15
32351480,12,credit_card,420,2019-05-13
32353847,9,coupon,2331,2019-04-22
32354921,7,coupon,441,2019-08-13
32355466,192,credit_card,13248,2021-12-14
32357598,127,coupon,10795,2021-11-06
32357797,9,bank_transfer,720,2021-06-22
32360122,10,coupon,540,2021-08-14
32376389,8,coupon,760,2020-03-11
32377441,16,gift_card,1104,2021-07-30
32377674,9,gift_card,360,2020-07-15
32379493,9,gift_card,342,2019-11-09
32381276,21,credit_card,1575,2020-04-11
32386594,7,gift_card,266,2021-08-06
32390870,15,coupon,1800,2021-06-12
32394837,4,coupon,500,2021-01-15
32397768,7,bank_transfer,210,2020-10-08
32400360,9,gift_card,540,2021-12-18
32400822,10,gift_card,2090,2019-05-25
32403757,7,coupon,560,2019-04-19
32412697,6,gift_card,180,2019-03-12
32413568,6,bank_transfer,1182,2021-11-15
32414349,11,coupon,814,2021-02-09
32416150,12,credit_card,1200,2020-07-25
32417594,12,coupon,1320,2020-12-19
32420370,9,coupon,1134,2020-01-15
32426585,7,credit_card,763,2020-05-09
32435650,10,bank_transfer,600,2021-09-24
32437591,39,gift_card,1170,2020-03-01
32444799,10,credit_card,600,2021-12-17
32453118,18,credit_card,2790,2021-06-15
32453154,10,bank_transfer,1200,2020-05-10
32453158,9,bank_transfer,1143,2020-01-31
32453210,5,coupon,1035,2019-11-06
32456062,13,gift_card,1430,2021-01-11
32459839,6,credit_card,1140,2020-12-24
32482652,11,gift_card,792,2020-01-12
32483112,8,gift_card,192,2021-12-31
32483500,11,gift_card,297,2020-06-03
32483700,10,gift_card,590,2021-11-28
32487933,7,gift_card,161,2021-12-22
32490047,6,credit_card,240,2019-09-10
32493376,5,credit_card,300,2021-12-12
32507831,7,gift_card,903,2021-11-30
32508600,6,credit_card,774,2020-12-18
32510629,8,coupon,1032,2020-10-25
32511013,11,gift_card,1100,2021-10-10
32514861,11,gift_card,165,2020-01-23
32520070,15,coupon,450,2021-11-16
32522177,8,bank_transfer,536,2019-06-20
32522190,15,credit_card,1230,2020-09-23
32525333,6,bank_transfer,726,2021-01-01
32534334,36,coupon,1872,2021-11-26
32534469,8,gift_card,400,2019-08-24
32535163,11,credit_card,341,2021-11-17
32536110,9,coupon,1044,2020-02-03
32536640,8,credit_card,2160,2021-11-08
32536758,12,credit_card,720,2020-02-19
32537101,11,coupon,3047,2021-03-14
32539254,9,bank_transfer,1071,2020-07-28
32539441,11,gift_card,1089,2021-08-21
32543811,9,gift_card,1341,2020-08-08
32544078,6,bank_transfer,594,2020-03-23
32549080,6,gift_card,900,2021-03-06
32559224,12,credit_card,2052,2020-09-10
32561020,4,coupon,3996,2021-05-16
32561280,13,bank_transfer,1040,2021-08-08
32570346,11,coupon,209,2019-08-06
32573220,9,credit_card,567,2020-03-22
32581053,10,coupon,950,2020-12-11
32582547,8,bank_transfer,344,2020-09-30
17861928,10,coupon,800,2019-03-06
17863035,10,gift_card,400,2021-11-16
17863597,8,credit_card,472,2018-07-21
17864165,5,credit_card,200,2020-03-31
17872556,42,gift_card,3276,2018-02-06
17872989,8,credit_card,336,2018-07-25
17876581,10,gift_card,1000,2018-03-21
17886143,16,bank_transfer,720,2018-02-17
17887372,12,credit_card,2268,2019-01-05
17888475,10,credit_card,380,2020-01-22
17888511,13,bank_transfer,767,2020-10-25
17897248,7,credit_card,343,2021-04-29
17898593,9,coupon,333,2020-03-14
17900705,6,bank_transfer,150,2021-09-14
17901717,17,bank_transfer,765,2018-09-06
17901903,99,gift_card,3762,2018-04-13
17913105,9,bank_transfer,540,2019-07-27
17913499,9,bank_transfer,450,2017-10-07
17915612,10,gift_card,350,2018-09-27
17923110,8,coupon,232,2019-07-06
17924604,9,coupon,405,2017-10-24
17931165,11,credit_card,572,2018-02-05
17932098,21,bank_transfer,630,2021-05-17
17932235,10,coupon,890,2021-01-10
17934396,9,credit_card,810,2020-12-28
17934406,8,bank_transfer,576,2020-05-01
17936635,22,credit_card,946,2018-09-20
17937468,12,gift_card,216,2021-12-26
17943209,6,gift_card,2100,2018-10-15
17947750,11,coupon,220,2019-09-01
17948177,6,gift_card,582,2021-07-14
17948242,11,bank_transfer,462,2019-02-22
17948689,6,bank_transfer,276,2018-07-27
17955217,8,coupon,368,2021-08-25
17957816,70,coupon,4900,2021-12-25
17958695,11,coupon,275,2021-12-19
17958714,32,credit_card,1600,2021-12-26
17968239,7,gift_card,1974,2018-10-09
17968917,11,credit_card,308,2017-11-16
17968986,6,coupon,288,2020-06-18
17969046,10,bank_transfer,300,2018-08-03
17988287,24,coupon,600,2021-11-25
17989561,10,coupon,500,2021-10-27
17989798,13,gift_card,715,2019-08-23
17990722,10,gift_card,2000,2017-07-29
17993203,24,credit_card,1656,2021-12-14
17999044,7,credit_card,140,2021-10-31
18000238,5,credit_card,365,2020-12-25
18001232,5,credit_card,350,2018-03-21
18005246,24,gift_card,240,2021-11-15
18011537,12,credit_card,396,2021-12-04
18013828,7,gift_card,210,2020-10-27
18014187,6,credit_card,300,2021-03-29
18017333,8,gift_card,568,2019-01-30
18019626,15,credit_card,2100,2018-03-18
18021161,5,gift_card,130,2020-06-07
18022571,13,credit_card,520,2018-06-18
18033968,6,credit_card,228,2021-08-29
18034533,6,gift_card,120,2020-09-09
18037749,9,gift_card,450,2018-07-11
18037776,10,gift_card,350,2017-12-01
18046299,5,bank_transfer,125,2019-09-08
18046310,9,bank_transfer,495,2018-10-30
18052482,7,credit_card,308,2020-07-08
18053203,28,bank_transfer,812,2021-11-23
18055680,11,credit_card,935,2018-11-30
18066365,8,credit_card,208,2018-08-15
18066373,9,credit_card,351,2017-06-13
18066481,4,bank_transfer,160,2018-02-07
18067570,6,gift_card,306,2020-06-28
18067983,7,coupon,1365,2021-08-26
18069548,9,gift_card,414,2018-12-25
18070061,7,credit_card,385,2018-12-10
18072421,22,gift_card,352,2019-01-01
18074062,14,coupon,420,2021-12-28
18074750,8,coupon,320,2021-05-29
18082169,6,gift_card,384,2018-06-16
18084098,35,credit_card,2415,2021-06-22
18093451,1009,coupon,49441,2020-04-27
18096813,8,bank_transfer,80,2021-11-27
18100737,9,bank_transfer,198,2021-10-25
18104095,5,gift_card,190,2018-03-05
18106942,12,gift_card,660,2018-02-17
18115414,8,credit_card,216,2021-12-29
18115601,11,gift_card,385,2021-08-22
18116706,13,gift_card,390,2018-08-23
18117034,12,coupon,372,2021-12-23
18117907,17,credit_card,425,2017-10-27
18118921,10,bank_transfer,740,2020-03-14
18120101,9,gift_card,495,2018-07-15
18120892,11,coupon,1078,2021-07-30
18121504,7,bank_transfer,203,2020-04-10
18122823,5,bank_transfer,225,2017-05-17
18123286,10,coupon,370,2021-12-08
18133312,9,credit_card,720,2021-10-13
18135283,11,gift_card,198,2020-02-02
18135638,9,bank_transfer,711,2019-08-17
18137516,5,credit_card,175,2021-11-27
18144691,29,gift_card,464,2017-12-10
18146335,55,gift_card,1540,2018-07-18
18146478,9,credit_card,450,2021-12-30
18146586,8,coupon,360,2021-09-04
18146805,12,bank_transfer,972,2019-03-17
18147317,8,coupon,192,2018-06-21
18148369,8,gift_card,656,2017-07-06
18149115,15,gift_card,570,2021-11-17
18149174,12,coupon,360,2021-01-15
18150050,4,gift_card,160,2020-05-02
18150458,7,gift_card,511,2017-06-20
18155257,9,coupon,360,2021-09-07
18156075,8,coupon,680,2021-12-18
18158802,11,bank_transfer,561,2019-09-15
18158993,9,credit_card,1107,2020-06-06
18164445,38,coupon,2470,2018-02-04
18166771,9,gift_card,270,2020-06-16
18167874,6,credit_card,360,2021-10-03
18169854,12,credit_card,1188,2019-03-16
18170274,7,gift_card,490,2021-08-31
18170889,7,gift_card,378,2021-12-12
18171166,19,gift_card,323,2018-08-05
18173208,4,credit_card,88,2021-10-04
18175517,7,credit_card,91,2018-07-26
18176402,13,gift_card,520,2017-06-30
18183616,8,bank_transfer,280,2021-07-17
18184417,21,bank_transfer,567,2021-12-31
18185955,4,gift_card,140,2018-11-25
18187883,9,gift_card,621,2020-03-05
18189617,8,gift_card,264,2017-12-15
18189635,13,credit_card,390,2019-04-16
18195157,12,gift_card,384,2017-11-27
18195433,6,gift_card,150,2020-12-12
18201775,13,gift_card,650,2018-11-18
18202888,10,gift_card,250,2019-04-04
18203481,11,coupon,440,2021-12-09
18203738,8,gift_card,488,2021-08-22
18204674,15,coupon,1455,2019-06-15
18205178,6,credit_card,240,2019-06-24
18218700,14,gift_card,770,2020-05-29
18219192,8,coupon,280,2019-07-29
18220853,19,gift_card,1881,2018-10-13
18222171,94,credit_card,5170,2018-12-03
18231277,10,bank_transfer,700,2019-09-04
18233851,10,credit_card,240,2019-08-15
18234476,29,gift_card,725,2018-03-03
18238487,64,bank_transfer,15936,2021-04-04
18245369,17,gift_card,1615,2021-08-08
18249698,5,coupon,150,2021-12-23
18257458,29,coupon,435,2020-11-13
18261310,14,credit_card,840,2020-10-05
18261483,9,coupon,1161,2021-10-30
18262323,6,coupon,360,2020-02-20
18262524,8,gift_card,288,2017-10-21
18266768,10,coupon,650,2020-02-13
18270174,8,coupon,160,2019-01-25
18272149,10,bank_transfer,300,2020-10-30
18279124,9,credit_card,549,2020-01-29
18284465,8,bank_transfer,360,2019-07-30
18285390,6,gift_card,240,2019-04-11
18285392,11,coupon,979,2020-03-20
18286565,10,gift_card,190,2020-05-11
18289300,13,bank_transfer,3770,2019-08-27
18298702,19,gift_card,1520,2021-11-16
18303653,12,credit_card,420,2019-11-01
18304081,8,coupon,312,2019-08-05
18309068,14,credit_card,1890,2019-01-28
18309298,14,gift_card,350,2018-12-12
18309638,10,coupon,400,2020-09-10
18315350,7,coupon,427,2018-12-08
18324532,7,coupon,378,2018-11-10
18326179,9,gift_card,1350,2019-07-30
18329696,6,coupon,144,2021-05-23
18339137,12,coupon,1188,2021-04-08
18343135,9,bank_transfer,180,2020-09-02
18343791,11,gift_card,297,2020-08-30
18350049,9,coupon,450,2020-06-23
18350730,11,credit_card,528,2020-09-11
18352196,7,bank_transfer,210,2020-03-06
18352268,11,bank_transfer,429,2020-04-28
18356099,9,gift_card,288,2019-09-30
18358079,7,coupon,245,2021-12-16
18359639,6,gift_card,306,2018-11-26
18364536,15,bank_transfer,375,2020-11-12
18364589,9,credit_card,765,2019-05-15
18364724,6,credit_card,174,2020-10-17
18365897,10,credit_card,390,2021-01-19
18368379,6,gift_card,144,2019-12-09
18371783,9,gift_card,351,2019-08-15
18373911,17,credit_card,850,2020-11-06
18375001,12,bank_transfer,708,2019-01-12
18382782,8,gift_card,848,2021-12-06
18383431,10,gift_card,120,2018-10-22
18385814,8,gift_card,288,2021-10-30
18386291,10,coupon,350,2021-07-01
18387041,12,credit_card,324,2020-08-31
18391653,9,coupon,270,2021-12-18
18392737,5,gift_card,160,2019-12-17
18399170,12,coupon,480,2018-03-24
18399885,17,credit_card,765,2019-09-07
18404033,40,bank_transfer,4760,2021-10-02
18406113,11,coupon,528,2020-07-12
18410013,9,gift_card,216,2020-07-01
18422040,13,gift_card,650,2018-09-09
18429872,7,credit_card,287,2019-04-06
18430510,15,gift_card,675,2018-04-24
18435610,6,coupon,186,2021-04-29
18439755,9,bank_transfer,981,2018-04-07
18440219,12,bank_transfer,900,2020-03-03
18443210,5,coupon,440,2017-08-12
18444663,12,credit_card,828,2020-06-19
18446592,9,credit_card,585,2019-09-11
18447207,12,gift_card,960,2018-10-01
18447209,9,coupon,450,2020-02-02
18451752,6,coupon,330,2018-01-11
18454444,25,bank_transfer,1625,2019-01-21
18456631,7,coupon,294,2021-11-14
18456888,37,coupon,1517,2017-06-10
18468553,8,bank_transfer,400,2020-11-30
18468668,6,gift_card,750,2019-07-18
18469669,11,coupon,495,2020-02-15
18472064,13,gift_card,1040,2019-12-13
18472424,9,bank_transfer,495,2020-09-15
18477728,9,coupon,297,2021-10-28
18478528,6,credit_card,390,2017-08-19
18480715,8,gift_card,480,2019-05-27
18486265,5,coupon,110,2021-08-03
18494350,11,credit_card,770,2020-04-25
18496642,5,gift_card,100,2019-02-06
18502588,12,bank_transfer,936,2018-08-17
18506873,12,credit_card,744,2019-02-18
18513056,5,coupon,205,2018-07-08
18517360,30,bank_transfer,1200,2018-03-05
18519704,14,gift_card,1932,2021-12-07
18521477,12,bank_transfer,480,2018-08-10
18523512,5,bank_transfer,415,2021-11-13
18523824,8,gift_card,200,2021-07-31
18524158,9,coupon,882,2021-08-06
18524659,14,credit_card,1372,2020-01-29
18529618,5,bank_transfer,275,2019-08-13
18532332,4,gift_card,80,2020-05-02
18532681,6,gift_card,360,2021-06-21
18533334,7,coupon,441,2020-09-23
18534283,14,bank_transfer,210,2020-07-08
18534945,10,coupon,1560,2019-08-27
18543592,13,bank_transfer,988,2018-04-15
18543905,10,credit_card,750,2021-04-25
18544567,30,credit_card,690,2018-05-23
18545150,5,bank_transfer,200,2020-06-23
18545407,4,gift_card,72,2021-03-07
18546362,11,coupon,1276,2018-09-05
18546388,10,coupon,200,2020-11-03
18546940,4,coupon,140,2021-09-06
18547011,12,bank_transfer,540,2021-08-08
18553253,71,credit_card,3124,2021-12-04
18553636,11,bank_transfer,924,2020-09-17
18554324,7,coupon,175,2017-11-07
18558104,9,bank_transfer,621,2020-12-19
18561065,5,gift_card,170,2021-12-04
18561176,4,credit_card,100,2019-12-14
18561872,8,coupon,1200,2017-06-03
18571851,13,bank_transfer,4173,2020-11-22
18573539,11,bank_transfer,495,2017-10-03
18575707,9,coupon,270,2021-03-06
18576343,5,coupon,215,2019-02-10
18579300,11,credit_card,352,2020-10-06
18590850,7,coupon,280,2017-12-14
18591937,12,coupon,144,2021-04-14
18592924,11,credit_card,792,2021-07-26
18595452,5,gift_card,200,2020-10-12
18596391,6,credit_card,150,2019-04-29
18596542,8,credit_card,1200,2018-01-19
18605069,9,bank_transfer,360,2020-01-25
18605350,10,credit_card,750,2017-07-25
18605817,11,gift_card,1364,2020-07-15
18605976,10,credit_card,320,2019-02-18
18606463,9,credit_card,333,2020-08-22
18609213,7,bank_transfer,308,2018-11-05
18610999,9,credit_card,360,2021-02-14
18612501,11,coupon,1815,2021-12-15
18613349,24,credit_card,1080,2021-11-08
18614570,8,gift_card,200,2018-11-26
18621895,12,gift_card,540,2021-10-26
18623451,12,gift_card,336,2021-01-03
18625166,15,gift_card,390,2021-03-17
18631472,40,coupon,880,2020-12-28
18632802,13,coupon,2340,2018-10-02
18641674,13,gift_card,1326,2018-01-28
18642062,7,coupon,315,2021-07-30
18642574,5,gift_card,425,2021-01-13
18649143,9,gift_card,477,2019-07-16
18653503,7,credit_card,420,2020-09-13
18659334,6,credit_card,870,2017-08-01
18659651,13,coupon,1222,2020-10-22
18662353,8,coupon,872,2019-08-07
18664344,10,credit_card,400,2021-05-10
18671787,11,credit_card,880,2019-06-30
18672607,8,coupon,360,2020-11-25
18676113,11,gift_card,462,2018-02-18
18677911,8,coupon,168,2021-01-13
18683173,12,gift_card,396,2021-03-14
18687723,11,credit_card,990,2019-09-13
18690133,11,gift_card,473,2017-07-12
18695501,13,credit_card,1625,2021-12-17
18696453,7,bank_transfer,280,2019-03-12
18696785,7,bank_transfer,280,2020-11-02
18698064,11,bank_transfer,979,2019-11-29
18702309,9,bank_transfer,297,2018-01-03
18709888,57,credit_card,2736,2020-07-12
18712663,13,coupon,585,2019-10-03
18714605,10,gift_card,800,2021-02-16
18714753,10,bank_transfer,270,2018-01-06
18715135,9,coupon,459,2018-04-27
18727771,9,credit_card,225,2020-03-12
18727931,15,gift_card,405,2020-03-30
18731192,7,coupon,280,2020-03-26
18733626,14,credit_card,1386,2019-05-04
18741413,10,gift_card,1100,2021-01-12
18744124,8,bank_transfer,120,2021-11-14
18745287,12,coupon,876,2020-07-29
18745856,35,coupon,1925,2020-10-04
18746261,10,bank_transfer,190,2021-06-23
18746616,11,coupon,275,2018-09-06
18748141,94,coupon,3760,2021-09-24
18748209,8,credit_card,160,2018-02-04
18750683,16,coupon,784,2019-10-10
18750725,7,gift_card,315,2019-10-08
18751750,11,coupon,319,2021-09-15
18754513,63,credit_card,2268,2019-09-29
18761424,15,bank_transfer,345,2020-01-16
18764398,4,gift_card,100,2019-01-17
18765843,10,bank_transfer,250,2020-06-29
18768640,11,gift_card,1254,2020-11-04
18769541,9,bank_transfer,99,2018-05-17
18782657,12,credit_card,336,2021-12-10
18783449,7,coupon,490,2018-03-04
18785919,8,coupon,440,2019-02-01
18786177,97,bank_transfer,6305,2021-11-01
18788291,11,bank_transfer,880,2019-07-10
18791056,11,gift_card,396,2019-04-29
18798370,7,gift_card,224,2019-11-21
18798641,6,credit_card,438,2017-09-26
18801726,12,coupon,240,2019-05-20
18802212,8,gift_card,352,2017-12-21
18804043,5,credit_card,150,2018-12-27
18806873,11,bank_transfer,1199,2018-11-19
18807537,4,coupon,180,2021-11-21
18815722,14,credit_card,658,2019-11-05
18817072,74,gift_card,2220,2020-06-21
18818384,8,coupon,184,2020-03-13
18831956,14,coupon,490,2020-04-06
18832968,37,bank_transfer,1850,2017-07-16
18834337,8,credit_card,440,2020-09-29
18834853,8,gift_card,440,2020-05-07
18836091,7,gift_card,315,2021-04-19
18836877,12,credit_card,696,2021-12-09
18837167,9,gift_card,180,2020-06-07
18840946,4,credit_card,188,2018-02-13
18841670,7,bank_transfer,525,2021-12-08
18848814,5,gift_card,145,2021-07-06
18849131,6,gift_card,180,2019-01-26
18850486,7,gift_card,245,2021-12-23
18850799,19,credit_card,1501,2021-02-20
18852874,14,bank_transfer,392,2018-04-12
